timestamp,unix_time,pid,run_name,metric,value
2026-06-04T04:35:02.545678+00:00,1780547702.545678,2024760,llm_party10002,server/total_loss,4.107630729675293
2026-06-04T04:35:02.545678+00:00,1780547702.545678,2024760,llm_party10002,server/supervised_lm_loss,4.064902305603027
2026-06-04T04:35:02.545678+00:00,1780547702.545678,2024760,llm_party10002,server/distill_loss,4.5
2026-06-04T04:35:02.545678+00:00,1780547702.545678,2024760,llm_party10002,server/weighted_supervised_lm_loss,3.6584120750427247
2026-06-04T04:35:02.545678+00:00,1780547702.545678,2024760,llm_party10002,server/weighted_distill_loss,0.4499999999999999
2026-06-04T04:35:02.545678+00:00,1780547702.545678,2024760,llm_party10002,server/lm_loss_weight,0.9
2026-06-04T04:35:08.898372+00:00,1780547708.8983712,2024760,llm_party10002,server/fedmkt_round,0
2026-06-04T04:35:08.898372+00:00,1780547708.8983712,2024760,llm_party10002,server/fedmkt_loss_step,29
2026-06-04T04:35:08.898372+00:00,1780547708.8983712,2024760,llm_party10002,server/trainer_global_step,29
2026-06-04T04:35:08.898372+00:00,1780547708.8983712,2024760,llm_party10002,server/loss_log_count,120
2026-06-04T04:35:08.898372+00:00,1780547708.8983712,2024760,llm_party10002,server/total_loss,7.725282669067383
2026-06-04T04:35:08.898372+00:00,1780547708.8983712,2024760,llm_party10002,server/supervised_lm_loss,7.897883892059326
2026-06-04T04:35:08.898372+00:00,1780547708.8983712,2024760,llm_party10002,server/distill_loss,6.1875
2026-06-04T04:35:08.898372+00:00,1780547708.8983712,2024760,llm_party10002,server/weighted_supervised_lm_loss,7.108095502853394
2026-06-04T04:35:08.898372+00:00,1780547708.8983712,2024760,llm_party10002,server/weighted_distill_loss,0.6187499999999999
2026-06-04T04:35:08.898372+00:00,1780547708.8983712,2024760,llm_party10002,server/lm_loss_weight,0.9
